,ascent,conditionDate,conditionDetails,conditionStatus,descent,difficulty,high,id,imgMedium,imgSmall,imgSmallMed,imgSqSmall,latitude,length,location,longitude,low,name,starVotes,stars,summary,type,url
181,1134,1970-01-01 00:00:00,,Unknown,-879,black,3692,7065307,,,,,45.971,3.4,"Amboy, Washington",-122.013,3015,Paradise Hills Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065307/paradise-hills-trail
183,1912,1970-01-01 00:00:00,,Unknown,-300,black,3613,7065412,,,,,45.9054,2.3,"Amboy, Washington",-122.0326,1858,Sunshine,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065412/sunshine
184,104,1970-01-01 00:00:00,,Unknown,-119,greenBlue,1363,7064523,,,,,46.1119,1.1,"Amboy, Washington",-122.0184,1265,Cedar Flats,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064523/cedar-flats
188,315,1970-01-01 00:00:00,,Unknown,-273,blue,3638,7065410,,,,,45.9155,1.5,"Amboy, Washington",-122.0297,3401,Rim Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065410/rim-trail
190,18,1970-01-01 00:00:00,,Unknown,-491,blue,1671,7065380,,,,,45.8221,1.6,"Stevenson, Washington",-121.9789,1179,Natural Area Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065380/natural-area-trail
202,2349,2019-06-21 22:45:10,Dry - Well maintained and easy to follow.  Side trails lead to waterfall & valley views but watch out for deep holes formed by lava,All Clear,-142,blue,3564,7018002,https://cdn-files.apstatic.com/hike/7059717_medium_1561177192.jpg,https://cdn-files.apstatic.com/hike/7059717_small_1561177192.jpg,https://cdn-files.apstatic.com/hike/7059717_smallMed_1561177192.jpg,https://cdn-files.apstatic.com/hike/7059717_sqsmall_1561177192.jpg,45.9084,9.9,"Stevenson, Washington",-121.9465,1356,Falls Creek #152,3,4.7,"Adopt me, please!",Trail,https://www.hikingproject.com/trail/7018002/falls-creek-152
203,617,1970-01-01 00:00:00,,Unknown,-4,blue,2031,7018003,https://cdn-files.apstatic.com/hike/7016933_medium_1554828561.jpg,https://cdn-files.apstatic.com/hike/7016933_small_1554828561.jpg,https://cdn-files.apstatic.com/hike/7016933_smallMed_1554828561.jpg,https://cdn-files.apstatic.com/hike/7016933_sqsmall_1554828561.jpg,45.9058,1.6,"Stevenson, Washington",-121.9398,1414,Falls Creek #152A,6,4.3,Needs adoption!,Trail,https://www.hikingproject.com/trail/7018003/falls-creek-152a
210,808,1970-01-01 00:00:00,,Unknown,-176,greenBlue,4814,7041980,https://cdn-files.apstatic.com/hike/7039914_medium_1555092790.jpg,https://cdn-files.apstatic.com/hike/7039914_small_1555092790.jpg,https://cdn-files.apstatic.com/hike/7039914_smallMed_1555092790.jpg,https://cdn-files.apstatic.com/hike/7039914_sqsmall_1555092790.jpg,46.0058,3.5,"Carson, Washington",-121.8391,4075,Thomas Lake Trail #111,1,4.0,Connects the Thomas Lake Trailhead to the PCT past several wonderful lakes.,Trail,https://www.hikingproject.com/trail/7041980/thomas-lake-trail-111
214,1073,1970-01-01 00:00:00,,Unknown,-130,greenBlue,5061,7041985,https://cdn-files.apstatic.com/hike/7039932_medium_1555092820.jpg,https://cdn-files.apstatic.com/hike/7039932_small_1555092820.jpg,https://cdn-files.apstatic.com/hike/7039932_smallMed_1555092820.jpg,https://cdn-files.apstatic.com/hike/7039932_sqsmall_1555092820.jpg,46.0488,3.2,"Carson, Washington",-121.8095,4048,Placid Lake Trail #29,1,4.0,Short access to the Pacific Crest Trail through colorful alpine meadows.,Trail,https://www.hikingproject.com/trail/7041985/placid-lake-trail-29
221,1527,1970-01-01 00:00:00,,Unknown,-899,blue,1805,7061079,https://cdn-files.apstatic.com/hike/7053580_medium_1555703711.jpg,https://cdn-files.apstatic.com/hike/7053580_small_1555703711.jpg,https://cdn-files.apstatic.com/hike/7053580_smallMed_1555703711.jpg,https://cdn-files.apstatic.com/hike/7053580_sqsmall_1555703711.jpg,46.0623,14.0,"Stevenson, Washington",-121.967,1145,Lewis River Trail #31,1,3.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7061079/lewis-river-trail-31
223,1343,1970-01-01 00:00:00,,Unknown,-92,blue,4806,7041986,https://cdn-files.apstatic.com/hike/7039937_medium_1555092829.jpg,https://cdn-files.apstatic.com/hike/7039937_small_1555092829.jpg,https://cdn-files.apstatic.com/hike/7039937_smallMed_1555092829.jpg,https://cdn-files.apstatic.com/hike/7039937_sqsmall_1555092829.jpg,45.9681,3.2,"Carson, Washington",-121.8464,3554,Indian Race Track Trail #171,1,3.0,Westside access to the Indian Race Track and the Red Mountain Lookout.,Trail,https://www.hikingproject.com/trail/7041986/indian-race-track-trail-171
234,693,1970-01-01 00:00:00,,Unknown,-807,green,3284,7064679,,,,,45.9975,8.5,"Stevenson, Washington",-121.9126,2727,Hard Time Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064679/hard-time-loop
237,3214,1970-01-01 00:00:00,,Unknown,-732,blue,4267,7065419,,,,,46.1826,9.9,"Carson, Washington",-121.8491,1784,Quartz Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065419/quartz-creek-trail
238,747,1970-01-01 00:00:00,,Unknown,-236,blue,3556,7065778,,,,,45.9914,3.6,"Stevenson, Washington",-121.9139,3003,Old Man Pass Trail #154,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065778/old-man-pass-trail-154
239,716,1970-01-01 00:00:00,,Unknown,-112,green,3823,7064926,,,,,46.0439,5.5,"Carson, Washington",-121.8595,3190,Lone Butte Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064926/lone-butte-loop
243,36,1970-01-01 00:00:00,,Unknown,-1142,greenBlue,4017,7065883,,,,,46.0004,4.3,"Carson, Washington",-121.8474,2911,Terminator Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065883/terminator-trail
245,639,1970-01-01 00:00:00,,Unknown,-8,black,1894,7064194,,,,,45.8105,1.1,"Stevenson, Washington",-121.9319,1262,Bunker Hill Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064194/bunker-hill-trail
246,660,1970-01-01 00:00:00,,Unknown,-1140,blue,4403,7065976,,,,,46.1247,4.9,"Carson, Washington",-121.783,3275,Tillicum,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065976/tillicum
247,1137,1970-01-01 00:00:00,,Unknown,-264,green,4103,7065547,,,,,46.0439,8.9,"Carson, Washington",-121.8595,3192,Snow 3200,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065547/snow-3200
251,1866,1970-01-01 00:00:00,,Unknown,0,black,3423,7064246,,,,,46.1441,2.4,"Stevenson, Washington",-121.9034,1557,Bluff,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064246/bluff
252,1603,1970-01-01 00:00:00,,Unknown,-2624,black,3735,7065966,,,,,46.2423,8.7,"Morton, Washington",-121.949,1703,Wright Meadow,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065966/wright-meadow
255,80,1970-01-01 00:00:00,,Unknown,-62,green,1219,7065927,,,,,45.8101,1.3,"Stevenson, Washington",-121.943,1152,Whistle Punk,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065927/whistle-punk
259,462,1970-01-01 00:00:00,,Unknown,-1406,black,3398,7064411,,,,,46.173,3.7,"Stevenson, Washington",-121.9258,2454,Cussed Hollow,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064411/cussed-hollow
260,549,1970-01-01 00:00:00,,Unknown,-14,green,3590,7064907,,,,,45.9911,3.0,"Stevenson, Washington",-121.8908,3056,McClellan Meadows,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064907/mcclellan-meadows
264,161,1970-01-01 00:00:00,,Unknown,-85,green,2985,7065638,,,,,46.0098,1.6,"Stevenson, Washington",-121.9016,2843,Ski Loops West,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065638/ski-loops-west
265,312,1970-01-01 00:00:00,,Unknown,-130,green,3084,7065482,,,,,46.0176,2.2,"Stevenson, Washington",-121.8983,2816,Ski Loops West,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065482/ski-loops-west
266,810,1970-01-01 00:00:00,,Unknown,-751,black,4218,7065418,,,,,46.176,3.1,"Stevenson, Washington",-121.9266,3408,Spencer Butte,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065418/spencer-butte
269,222,1970-01-01 00:00:00,,Unknown,-272,blue,3059,7065928,,,,,45.9899,1.6,"Stevenson, Washington",-121.9131,2799,Valley Ski,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065928/valley-ski
270,125,1970-01-01 00:00:00,,Unknown,-274,green,3060,7065484,,,,,45.9899,2.4,"Stevenson, Washington",-121.9131,2853,Ski Loop East,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065484/ski-loop-east
272,52,1970-01-01 00:00:00,,Unknown,-225,greenBlue,3083,7065236,,,,,45.9899,1.0,"Stevenson, Washington",-121.9132,2858,Ok Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065236/ok-loop
273,294,1970-01-01 00:00:00,,Unknown,-84,blue,3330,7064454,,,,,46.028,1.2,"Stevenson, Washington",-121.9353,3070,Cut Off,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064454/cut-off
293,2026,2019-04-28 12:19:54,Snowy,Minor Issues,-577,blue,5668,7041989,https://cdn-files.apstatic.com/hike/7039946_medium_1555092846.jpg,https://cdn-files.apstatic.com/hike/7039946_small_1555092846.jpg,https://cdn-files.apstatic.com/hike/7039946_smallMed_1555092846.jpg,https://cdn-files.apstatic.com/hike/7039946_sqsmall_1555092846.jpg,46.0287,5.4,"Carson, Washington",-121.6859,3668,Lemei Trail #34,1,4.0,This trail offers direct access to Wapiki Lake and Lemei Rock from the east.,Trail,https://www.hikingproject.com/trail/7041989/lemei-trail-34
303,2015,1970-01-01 00:00:00,,Unknown,-458,blueBlack,3970,7064712,,,,,45.7846,5.9,"Carson, Washington",-121.7363,2411,Grassy Knoll,2,3.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064712/grassy-knoll
304,1258,1970-01-01 00:00:00,,Unknown,-264,blue,5145,7041984,https://cdn-files.apstatic.com/hike/7039924_medium_1555092808.jpg,https://cdn-files.apstatic.com/hike/7039924_small_1555092808.jpg,https://cdn-files.apstatic.com/hike/7039924_smallMed_1555092808.jpg,https://cdn-files.apstatic.com/hike/7039924_sqsmall_1555092808.jpg,46.0471,3.2,"Carson, Washington",-121.7561,3998,Indian Heaven Trail #33,1,3.0,"A short, but steep, trail leading to Clear Lake and Lemhi Rock.",Trail,https://www.hikingproject.com/trail/7041984/indian-heaven-trail-33
308,1806,1970-01-01 00:00:00,,Unknown,-57,blue,4765,7045751,https://cdn-files.apstatic.com/hike/7043227_medium_1555107845.jpg,https://cdn-files.apstatic.com/hike/7043227_small_1555107845.jpg,https://cdn-files.apstatic.com/hike/7043227_smallMed_1555107845.jpg,https://cdn-files.apstatic.com/hike/7043227_sqsmall_1555107845.jpg,45.9057,2.5,"Carson, Washington",-121.7041,3016,Little Huckleberry Mountain Trail #49,1,3.0,"An out-and-back to the summit of Little Huckleberry Mountain offers views on Hood, Adams, and other major Cascade peaks.",Trail,https://www.hikingproject.com/trail/7045751/little-huckleberry-mountain-trail-49
309,710,1970-01-01 00:00:00,,Unknown,-79,greenBlue,4782,7041982,https://cdn-files.apstatic.com/hike/7039918_medium_1555092801.jpg,https://cdn-files.apstatic.com/hike/7039918_small_1555092801.jpg,https://cdn-files.apstatic.com/hike/7039918_smallMed_1555092801.jpg,https://cdn-files.apstatic.com/hike/7039918_sqsmall_1555092801.jpg,45.9813,2.7,"Carson, Washington",-121.7579,4102,East Crater Trail #48,1,3.0,This trail is one of the main access routes into the Indian Heaven Wilderness from the east.,Trail,https://www.hikingproject.com/trail/7041982/east-crater-trail-48
310,136,1970-01-01 00:00:00,,Unknown,-421,greenBlue,5022,7048257,https://cdn-files.apstatic.com/hike/7045143_medium_1555531913.jpg,https://cdn-files.apstatic.com/hike/7045143_small_1555531913.jpg,https://cdn-files.apstatic.com/hike/7045143_smallMed_1555531913.jpg,https://cdn-files.apstatic.com/hike/7045143_sqsmall_1555531913.jpg,46.0253,2.2,"Carson, Washington",-121.779,4736,Lemei Lake Trail #179,1,3.0,An alternative to the Pacific Crest Trail in the heart of the Indian Heaven Wilderness.,Trail,https://www.hikingproject.com/trail/7048257/lemei-lake-trail-179
312,1159,1970-01-01 00:00:00,,Unknown,-23,greenBlue,5200,7048267,https://cdn-files.apstatic.com/hike/7045159_medium_1555531950.jpg,https://cdn-files.apstatic.com/hike/7045159_small_1555531950.jpg,https://cdn-files.apstatic.com/hike/7045159_smallMed_1555531950.jpg,https://cdn-files.apstatic.com/hike/7045159_sqsmall_1555531950.jpg,46.048,1.6,"Carson, Washington",-121.7556,4041,Cultus Creek Trail #108,1,3.0,The shorest route from the east to the Pacific Crest Trail.,Trail,https://www.hikingproject.com/trail/7048267/cultus-creek-trail-108
337,516,1970-01-01 00:00:00,,Unknown,-189,green,3966,7065423,,,,,46.0243,4.2,"White Salmon, Washington",-121.6429,3571,Service Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065423/service-trail
347,3643,1970-01-01 00:00:00,,Unknown,-913,black,5210,7065426,,,,,46.1972,8.1,"Carson, Washington",-121.7444,2379,Summit Prairie Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065426/summit-prairie-trail
351,636,1970-01-01 00:00:00,,Unknown,-380,black,5230,7065635,,,,,46.0783,1.7,"Carson, Washington",-121.772,4615,Sawtooth,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065635/sawtooth
356,916,1970-01-01 00:00:00,,Unknown,-1234,blue,4351,7065016,,,,,46.0932,5.9,"Carson, Washington",-121.7617,3512,Middle Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065016/middle-trail
382,1077,2019-05-28 00:29:57,Dry,All Clear,-20,blueBlack,4655,7065437,https://cdn-files.apstatic.com/hike/7054566_medium_1555707134.jpg,https://cdn-files.apstatic.com/hike/7054566_small_1555707134.jpg,https://cdn-files.apstatic.com/hike/7054566_smallMed_1555707134.jpg,https://cdn-files.apstatic.com/hike/7054566_sqsmall_1555707134.jpg,46.085,1.1,"Carson, Washington",-121.6576,3598,Sleeping Beauty,3,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065437/sleeping-beauty
404,372,1970-01-01 00:00:00,,Unknown,-364,greenBlue,3013,7064811,,,,,45.9625,4.4,"White Salmon, Washington",-121.6121,2685,Ice Caves Loop,1,3.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064811/ice-caves-loop
409,1279,1970-01-01 00:00:00,,Unknown,-2654,black,3939,7064951,,,,,45.8918,6.2,"White Salmon, Washington",-121.574,1732,Monte Carlo,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064951/monte-carlo
418,733,1970-01-01 00:00:00,,Unknown,-87,green,3539,7065249,,,,,45.965,3.4,"White Salmon, Washington",-121.6354,2892,Peterson Ridge Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065249/peterson-ridge-trail
437,247,1970-01-01 00:00:00,,Unknown,-221,greenBlue,3188,7065331,,,,,45.9658,2.6,"White Salmon, Washington",-121.6486,2985,Natural Bridges Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065331/natural-bridges-loop
443,314,1970-01-01 00:00:00,,Unknown,-240,blue,4735,7065616,,,,,46.2104,1.8,"White Salmon, Washington",-121.6137,4450,Riley South,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065616/riley-south
453,6687,2019-07-01 09:43:00,Snowy,All Clear,-6686,black,12237,7036712,https://cdn-files.apstatic.com/hike/7046045_medium_1555533835.jpg,https://cdn-files.apstatic.com/hike/7046045_small_1555533835.jpg,https://cdn-files.apstatic.com/hike/7046045_smallMed_1555533835.jpg,https://cdn-files.apstatic.com/hike/7046045_sqsmall_1555533835.jpg,46.1358,11.8,"White Salmon, Washington",-121.4978,5563,Mount Adams South Climb (Lunch Counter Approach),12,4.6,The South Climb (Lunch Counter Approach) is the least technical route up Mount Adams.,Featured Hike,https://www.hikingproject.com/trail/7036712/mount-adams-south-climb-lunch-counter-approach
465,1784,1970-01-01 00:00:00,,Unknown,-182,greenBlue,5795,7045757,https://cdn-files.apstatic.com/hike/7043229_medium_1555107849.jpg,https://cdn-files.apstatic.com/hike/7043229_small_1555107849.jpg,https://cdn-files.apstatic.com/hike/7043229_smallMed_1555107849.jpg,https://cdn-files.apstatic.com/hike/7043229_sqsmall_1555107849.jpg,46.14,4.3,"White Salmon, Washington",-121.5974,4192,Stagman Ridge Trail #12,1,3.0,This is an alternative approach to the Pacific Crest Trail and Lookingglass Lake on the west side of Mount Adams.,Trail,https://www.hikingproject.com/trail/7045757/stagman-ridge-trail-12
474,908,1970-01-01 00:00:00,,Unknown,-607,greenBlue,6401,7065565,,,,,46.1798,7.9,"White Salmon, Washington",-121.5688,5883,Round the Mountain,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065565/round-the-mountain
479,957,1970-01-01 00:00:00,,Unknown,-303,blue,3446,7064256,,,,,46.0581,3.7,"White Salmon, Washington",-121.542,2654,Buck Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064256/buck-creek-trail
480,1767,1970-01-01 00:00:00,,Unknown,0,black,8297,7065573,,,,,46.1505,1.6,"White Salmon, Washington",-121.4889,6530,South Climb,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065573/south-climb
481,399,1970-01-01 00:00:00,,Unknown,-876,greenBlue,4200,7064954,,,,,46.1213,5.0,"White Salmon, Washington",-121.5607,3376,Morrison Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064954/morrison-creek
482,382,1970-01-01 00:00:00,,Unknown,-486,greenBlue,2864,7064299,,,,,46.0493,4.5,"White Salmon, Washington",-121.5014,2583,Big Tree Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064299/big-tree-loop
486,2516,1970-01-01 00:00:00,,Unknown,-34,black,6273,7065644,,,,,46.0931,5.1,"White Salmon, Washington",-121.4799,3791,Snipes Mountain,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065644/snipes-mountain
489,16,1970-01-01 00:00:00,,Unknown,-1753,blueBlack,5515,7064421,,,,,46.1345,3.5,"White Salmon, Washington",-121.4943,3763,Cold Springs,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064421/cold-springs
492,1544,1970-01-01 00:00:00,,Unknown,0,blueBlack,6174,7065620,,,,,46.1286,3.0,"White Salmon, Washington",-121.5166,4630,Shorthorn,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065620/shorthorn
499,71,1970-01-01 00:00:00,,Unknown,-696,greenBlue,3394,7065791,,,,,46.0891,2.7,"White Salmon, Washington",-121.5352,2769,Wicky Creek Trail #38,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065791/wicky-creek-trail-38
501,308,1970-01-01 00:00:00,,Unknown,-151,blue,2908,7064656,,,,,46.0485,1.3,"White Salmon, Washington",-121.5004,2725,Eagle Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064656/eagle-loop
503,966,1970-01-01 00:00:00,,Unknown,-424,blue,3806,7065439,,,,,46.1042,3.5,"White Salmon, Washington",-121.6047,3138,Salt Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065439/salt-creek-trail
505,615,1970-01-01 00:00:00,,Unknown,-108,blue,4866,7065367,,,,,46.1028,2.7,"White Salmon, Washington",-121.434,4306,Pine Way Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065367/pine-way-trail
506,402,1970-01-01 00:00:00,,Unknown,-1429,black,4273,7065029,,,,,45.9244,3.1,"White Salmon, Washington",-121.5824,3123,Monte Cristo,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065029/monte-cristo
512,699,1970-01-01 00:00:00,,Unknown,-340,blue,4755,7064435,,,,,46.1213,2.8,"White Salmon, Washington",-121.5608,4223,Crofton Ridge,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064435/crofton-ridge
