Hike_ID,ascent,descent,difficulty,high,latitude,length,location,longitude,low,name,starVotes,stars,summary,url
135,1041,-19,greenBlue,1566,45.8232,14.4,"Goldendale, Washington",-121.0983,538,Klickitat Trail: Swale Canyon Segment,2,3.0,A bare-bones rail-to-trail that makes up the eastern and more remote segment of the Klickitat Trail.,https://www.hikingproject.com/trail/7029665/klickitat-trail-swale-canyon-segment
136,107,-33,green,541,45.8212,3.1,"Dallesport, Washington",-121.1486,464,State Road 142 -  Klickitat Trail Connector,2,2.0,A state road connector to hike the entirety of the Klickitat Trail.,https://www.hikingproject.com/trail/7029666/state-road-142-klickitat-trail-connector
137,11074,-8672,dblack,5667,46.2864,54.3,"Morton, Washington",-122.2717,2514,Boundary Trail #1,1,5.0,A historic long distance trail that provides many challenges with amazing views.,https://www.hikingproject.com/trail/7032620/boundary-trail-1
138,1406,-155,blue,3936,46.2857,3.5,"Morton, Washington",-122.2538,2563,South Coldwater Trail #230A,3,4.7,Enjoy nice views from above of Coldwater Lake and the expanse of the Mount St. Helens eruption zone.,https://www.hikingproject.com/trail/7052739/south-coldwater-trail-230a
139,823,-1189,blue,4390,46.2272,6.7,"Morton, Washington",-122.1608,3727,Loowit #216: Windy - Castle Ridge,1,4.0,An awesome trail that gives you a peek into the destructive power of a volcanic eruption.,https://www.hikingproject.com/trail/7010433/loowit-216-windy-castle-ridge
140,600,-606,blue,4071,46.2302,4.3,"Morton, Washington",-122.1501,3508,Truman Trail #207,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065835/truman-trail-207
141,4128,-1732,blueBlack,5182,46.2915,12.9,"Morton, Washington",-122.2669,2505,Lakes Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064953/lakes-trail
142,340,-360,blue,2555,46.2867,1.8,"Morton, Washington",-122.2723,2312,Hummocks,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064693/hummocks
143,2640,-153,black,5162,46.3178,4.2,"Morton, Washington",-122.2006,2602,Coldwater Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064444/coldwater-trail
144,24,-1451,blueBlack,4044,46.2196,3.6,"Morton, Washington",-122.2553,2615,Castle Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064412/castle-lake
145,511,-122,blueBlack,4345,46.2148,1.8,"Morton, Washington",-122.2459,3957,Castle Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064497/castle-ridge
146,517,-213,blueBlack,4568,46.2338,2.2,"Morton, Washington",-122.1504,4161,Abraham Trail #216D,1,5.0,"A gorgeous ridgeline following along Mt. St. Helens, ending at the Plains of Abraham.",https://www.hikingproject.com/trail/7058612/abraham-trail-216d
147,452,-830,dblack,5818,46.317,2.0,"Morton, Washington",-122.1296,5206,Whittier Ridge,2,4.0,Needs Summary,https://www.hikingproject.com/trail/7065801/whittier-ridge
148,808,-366,blueBlack,4680,46.282,3.0,"Morton, Washington",-122.0965,4096,Independence Pass,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064851/independence-pass
149,5,-603,black,4064,46.2742,1.1,"Morton, Washington",-122.1043,3466,Harmony,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064779/harmony
150,206,-330,blueBlack,4667,46.2896,1.2,"Morton, Washington",-122.1007,4338,Independence Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064813/independence-ridge
151,2376,-3794,black,5526,46.3187,9.3,"Morton, Washington",-122.0403,2754,Strawberry Mountain Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065545/strawberry-mountain-trail
152,4285,-2394,black,5532,46.3816,10.1,"Morton, Washington",-121.8302,2649,Langille Ridge #259,1,3.0,A steep and exposed ridgeline trail.,https://www.hikingproject.com/trail/7036839/langille-ridge-259
153,1926,-257,blueBlack,5237,46.2129,5.1,"Stevenson, Washington",-121.9162,3536,Craggy Peak,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064491/craggy-peak
154,1790,0,black,4572,46.3335,2.1,"Morton, Washington",-121.7936,2782,Rough,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065554/rough
155,2956,-203,black,5123,46.2372,5.5,"Morton, Washington",-121.9408,2304,Snyder Pasture,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065779/snyder-pasture
156,2586,-607,black,4971,46.2381,4.7,"Carson, Washington",-121.7805,2790,Snagtooth,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065600/snagtooth
157,49,-913,blue,4860,46.2377,2.2,"Stevenson, Washington",-121.8777,3996,Stabler Camp,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065548/stabler-camp
158,1046,-71,black,3323,46.21,1.9,"Carson, Washington",-121.7942,2286,Quartz Creek Butte Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065553/quartz-creek-butte-trail
159,135,-868,blue,3891,46.2779,3.3,"Carson, Washington",-121.7944,3150,French Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064551/french-creek
160,629,-167,blue,5073,46.2303,1.9,"Carson, Washington",-121.8656,4555,Blue Lake Trail #3,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064335/blue-lake-trail-3
161,341,-34,blue,4305,46.3106,1.3,"Morton, Washington",-121.9335,3967,Mosquito Meadows,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064964/mosquito-meadows
162,492,-345,black,5275,46.2996,1.3,"Morton, Washington",-121.8899,4808,Badger Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064303/badger-ridge
163,3746,-3021,black,5479,46.3966,11.7,"Morton, Washington",-121.7653,3655,Juniper Ridge Trail #261,1,4.0,An ambitious ridgeline traverse with stunning 360-degree views.,https://www.hikingproject.com/trail/7035291/juniper-ridge-trail-261
164,1833,-75,black,4318,46.3112,3.2,"Morton, Washington",-121.731,2559,Dark Meadow,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064407/dark-meadow
165,2342,-1243,black,5007,46.2179,5.8,"White Salmon, Washington",-121.6334,2867,Table Mountain Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065829/table-mountain-trail
166,2113,-87,blueBlack,5717,46.2173,4.7,"White Salmon, Washington",-121.6342,3690,Riley Camp,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065443/riley-camp
167,1049,-1049,greenBlue,4500,46.2844,8.6,"White Salmon, Washington",-121.6134,3816,High Lakes,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064714/high-lakes
168,466,0,green,4652,46.2718,1.1,"Carson, Washington",-121.6678,4186,Boulder Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064210/boulder-trail
169,2227,-1082,black,5012,46.3233,5.5,"Morton, Washington",-121.6256,2853,Green Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064796/green-mountain
170,2244,-1751,blueBlack,7757,46.2567,9.2,"White Salmon, Washington",-121.5189,5814,Highline,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064755/highline
171,1479,-16,blue,5842,46.3109,5.4,"White Salmon, Washington",-121.5463,4378,Muddy Meadows,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064943/muddy-meadows
172,4,-328,green,4281,46.3115,1.2,"White Salmon, Washington",-121.5578,3958,Loop Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065154/loop-trail
173,1484,-6,blueBlack,6074,46.2886,3.2,"White Salmon, Washington",-121.5526,4596,Killen Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064870/killen-creek
174,1315,-15,blueBlack,6017,46.2694,2.9,"White Salmon, Washington",-121.5784,4717,Divide Camp Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064481/divide-camp-trail
175,194,-184,greenBlue,4629,46.2761,1.3,"White Salmon, Washington",-121.5939,4485,Tak Tak Meadow Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065802/tak-tak-meadow-trail
176,323,-1,green,4171,46.3356,2.1,"White Salmon, Washington",-121.5685,3847,Spring Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065440/spring-creek
177,3029,-2145,black,5044,46.3525,9.7,"Morton, Washington",-122.072,3019,Goat Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064739/goat-mountain
178,3397,-392,blue,4911,46.3879,13.4,"Morton, Washington",-122.227,1905,Green River,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064785/green-river
179,647,-175,black,4753,46.4123,1.1,"Morton, Washington",-122.1655,4110,Vanson Peak Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065837/vanson-peak-trail
180,2714,-599,black,4583,46.4306,5.4,"Morton, Washington",-122.1529,2381,Goat Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064803/goat-creek
181,1789,-3,blueBlack,4160,46.3886,3.7,"Morton, Washington",-122.1861,2374,Vanson Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065923/vanson-ridge
182,3431,-1569,black,4994,46.4188,8.8,"Morton, Washington",-122.1313,2523,Tumwater Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065838/tumwater-trail
183,52,-53,green,1117,46.4272,1.3,"Morton, Washington",-121.984,1065,Iron Creek Campground Loop,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064899/iron-creek-campground-loop
184,655,-509,blue,2274,46.4646,3.2,"Morton, Washington",-121.8975,1642,Kraus Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064888/kraus-ridge
185,656,-10,black,2027,46.4342,1.0,"Morton, Washington",-121.8539,1373,Covel Creek Falls,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064504/covel-creek-falls
186,619,-23,blueBlack,4717,46.3722,1.2,"Morton, Washington",-121.9414,4117,French Butte,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064657/french-butte
187,1153,-2638,greenBlue,2960,46.3472,16.1,"Morton, Washington",-121.6277,1272,Valley,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065969/valley
188,2661,-469,black,4044,46.4391,5.2,"Morton, Washington",-121.8073,1480,Tongue Mountain Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065830/tongue-mountain-trail
189,879,-14,black,3078,46.4127,1.2,"Morton, Washington",-121.8061,2213,High Bridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064762/high-bridge
190,3865,-2878,black,5151,46.3959,10.2,"Morton, Washington",-121.7311,1993,Blue Lake Ridge Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064277/blue-lake-ridge-trail
191,475,-163,black,4973,46.3354,1.2,"Morton, Washington",-121.7434,4498,Sunrise Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065556/sunrise-trail
192,1047,-3982,black,5223,46.3918,8.0,"Morton, Washington",-121.6932,1583,Bishop Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064287/bishop-ridge
193,2395,-61,black,4181,46.4077,3.6,"Morton, Washington",-121.7401,1808,Blue Lake Hiker,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064266/blue-lake-hiker
194,720,-1734,blueBlack,5198,46.4171,5.8,"Morton, Washington",-121.694,3708,Yozoo Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065832/yozoo-trail
195,788,0,black,5713,46.396,1.2,"Morton, Washington",-121.6146,4926,Hamilton Peak,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064695/hamilton-peak
196,1181,-2605,black,5346,46.3971,7.0,"Morton, Washington",-121.6313,2743,Hamilton Buttes,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064800/hamilton-buttes
197,1191,-634,blueBlack,5259,46.3971,3.8,"Morton, Washington",-121.6313,4171,Blue Lake Butte,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064245/blue-lake-butte
198,5,-836,black,4981,46.4053,1.3,"Morton, Washington",-121.6904,4150,Jumpoff,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064896/jumpoff
199,1087,-173,greenBlue,4928,46.423,4.0,"Morton, Washington",-121.4711,4014,Walupt Lake Trail,1,3.0,A trail along Walupt Lake and then on to the Pacific Crest Trail.,https://www.hikingproject.com/trail/7034240/walupt-lake-trail
200,5226,-4547,blue,5246,46.4233,22.4,"Morton, Washington",-121.5011,3065,Klickitat Loop,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064885/klickitat-loop
201,2097,-348,black,5861,46.4227,4.1,"Morton, Washington",-121.4704,4020,Nannie Ridge Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065282/nannie-ridge-trail
202,1128,-42,blue,3999,46.4395,2.8,"Morton, Washington",-121.6032,2908,Wobbly Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065841/wobbly-creek-trail
203,1425,-43,black,5194,46.4233,2.8,"Morton, Washington",-121.5011,3812,Coleman Weedpatch,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064449/coleman-weedpatch
204,529,-486,blue,4184,46.3623,2.9,"White Salmon, Washington",-121.5488,3799,Spring Creek East,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065498/spring-creek-east
205,19,-685,blue,4082,46.3654,1.6,"White Salmon, Washington",-121.5378,3417,Wesley Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065945/wesley-creek
206,1074,-1242,greenBlue,740,46.6483,58.5,"Chehalis, Washington",-122.9718,10,Willapa Hills State Park Trail,1,4.0,"Enjoy over 50 miles of trail joining Chehalis to the mouth of the Willapa River, where it meets the Pacific Ocean",https://www.hikingproject.com/trail/7045939/willapa-hills-state-park-trail
207,271,-426,green,248,46.456,3.6,"Ocean Park, Washington",-123.9879,55,Center Road Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064540/center-road-trail
208,132,-162,green,92,46.4472,2.5,"Ocean Park, Washington",-123.9781,26,Paradise Point Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065299/paradise-point-trail
209,108,-26,green,522,46.5221,1.1,"Winlock, Washington",-122.8143,421,Trail of the Deer,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7054491/trail-of-the-deer
210,79,-52,green,597,46.5259,1.3,"Napavine, Washington",-122.8147,541,Hiking Equestrian Loop,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7054494/hiking-equestrian-loop
211,128,-54,green,571,46.5178,1.2,"Winlock, Washington",-122.8241,470,Western Boundary Trail,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7054492/western-boundary-trail
212,4279,-285,black,4979,46.5336,5.9,"Morton, Washington",-121.8382,985,Purcell Mountain Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065227/purcell-mountain-trail
213,4691,-396,black,5303,46.5204,6.4,"Morton, Washington",-121.7956,992,Pompey Peak Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065269/pompey-peak-trail
214,2767,0,green,4105,46.4485,2.2,"Morton, Washington",-121.8337,1338,Camp Creek Falls,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064431/camp-creek-falls
215,54,-34,green,1168,46.4611,1.3,"Morton, Washington",-121.9592,1128,Old Growth Loop,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065362/old-growth-loop
216,2700,-11,blueBlack,3765,46.5628,3.4,"Morton, Washington",-121.7092,1070,Dry Creek,3,4.0,Needs Summary,https://www.hikingproject.com/trail/7064439/dry-creek
217,3689,-2682,blueBlack,5471,46.4842,15.9,"Morton, Washington",-121.7828,3853,Klickitat,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064816/klickitat
218,521,-241,black,1790,46.4537,1.4,"Morton, Washington",-121.7873,1438,North Fork Loop Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065353/north-fork-loop-trail
219,3204,-56,blue,5970,46.527,4.0,"Morton, Washington",-121.668,2822,South Point Lookout Trail #123,1,5.0,A steady ascent on a well-maintained wooded trail leads to stunning views.,https://www.hikingproject.com/trail/7053534/south-point-lookout-trail-123
220,707,-9,greenBlue,2949,46.5456,1.9,"Morton, Washington",-121.622,2251,Glacier Lake Trail #89,1,3.0,This short trail through a valley filled with dense old growth travels to a lovely glacial lake.,https://www.hikingproject.com/trail/7033632/glacier-lake-trail-89
221,2978,-2988,blue,6675,46.4668,15.0,"Morton, Washington",-121.5277,4560,Snowgrass Flats Loop,9,4.9,A loop traveling through expansive flowering meadows to some of the best views in the Goat Rocks Wilderness.,https://www.hikingproject.com/trail/7030852/snowgrass-flats-loop
222,2063,-166,blueBlack,6610,46.4668,4.6,"Morton, Washington",-121.5277,4714,Goat Ridge Trail #95,2,4.5,"This scenic trail climbs to, then follows, a ridgeline through flowering meadows.",https://www.hikingproject.com/trail/7026173/goat-ridge-trail-95
223,1930,-259,blueBlack,6387,46.467,5.9,"Morton, Washington",-121.5275,4556,Snowgrass Trail #96,2,4.5,This popular route travels to expansive flowering meadows in the Snowgrass Flats area of the Goat Rocks Wilderness.,https://www.hikingproject.com/trail/7026176/snowgrass-trail-96
224,402,-33,blue,5953,46.489,1.1,"Morton, Washington",-121.477,5558,Bypass Trail #97,2,4.5,A short trail connecting the PCT to the Snowgrass Trail.,https://www.hikingproject.com/trail/7026189/bypass-trail-97
225,3492,-1815,blue,6980,46.5642,11.8,"Morton, Washington",-121.5999,4273,Lily Basin Trail #86,1,4.0,A climb on ridgelines and through meadow-filled basins leads to the heart of the Goat Rocks Wilderness.,https://www.hikingproject.com/trail/7026175/lily-basin-trail-86
226,503,-231,blue,6099,46.478,1.3,"Morton, Washington",-121.5129,5610,Goat Ridge Lookout Trail #95A,1,4.0,Climb this route to awesome views of the Goat Rocks and Cascade Volcanoes.,https://www.hikingproject.com/trail/7026192/goat-ridge-lookout-trail-95a
227,1896,-671,blue,4856,46.6559,9.1,"Tieton, Washington",-121.4864,3347,Clear Fork,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064426/clear-fork
228,622,-3964,black,6107,46.5324,7.8,"Morton, Washington",-121.5198,2763,Angry Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064283/angry-mountain
229,2493,-1077,black,6650,46.5953,6.6,"Morton, Washington",-121.517,5234,Coyote Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064451/coyote-trail
230,520,-2871,black,5740,46.487,4.8,"Morton, Washington",-121.5103,3389,Jordan Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064872/jordan-creek
231,3027,-451,black,5559,46.5966,6.6,"Morton, Washington",-121.5637,2909,Upper Lake Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065821/upper-lake-creek-trail
